"Registro ANS";"CNPJ";"Razao Social";"Nome Fantasia";"Modalidade";"Logradouro";"Numero";"Complemento";"Bairro";"Cidade";"UF";"CEP";"DDD";"Telefone";"Fax";"Endereco eletronico";"Representante";"Cargo Representante";"Data Registro ANS"
"421723";"27047334000177";"HEALTH-MED SISTEMA DE SAUDE LTDA";"HEALTH-MED";"Medicina de Grupo";"AVENIDA RIO BRANCO";"125";"15o ANDAR";"CENTRO";"Rio de Janeiro";"RJ";"20040006";"21";"22211133";"";"ricardo.mello@healthmedsaude.com.br";"MARIA GERALDINE COUCEIRO";"SOCIA ADMINISTRADORA";"30/04/2019"
"419303";"18918915000146";"HEBROM ADMINISTRADORA DE BENEFICIOS LTDA. - ME";"";"Administradora de Beneficios";"RUA CONSELHEIRO CRISPINIANO";"69";"SALA 72";"REPUBLICA";"Sao Paulo";"SP";"01037001";"11";"31512488";"31512488";"TONYYRODRIGO@HOTMAIL.COM";"ANTONIO RODRIGUES FILHO";"SoCIO ADMINISTRADOR";"25/02/2014"
"416398";"00885918000165";"HOSPITAIS E CLINICAS DO PIAUI S/S LTDA";"INTERMED";"Medicina de Grupo";"RUA AMAPA";"65";"";"ILHOTAS";"Teresina";"PI";"64001140";"86";"32307700";"32211010";"ans@intermed-pi.com.br";"EMMANUEL AUGUSTO DE CARVALHO FONTES";"REPRESENTANTE JUNTO A ANS";"26/09/2007"
"419362";"03897847000109";"HOSPITAL BOM SAMARITANO S/S LTDA";"HOSPITAL BOM SAMARITANO";"Medicina de Grupo";"RODOVIA SP 332, KM 152,5";"S/N";"";"JARDIM BLUMENAU";"Artur Nogueira";"SP";"13160000";"19";"38275232";"";"SIDNEY@BOMSAMARITANO.COM.BR";"SIDNEY STORCH DUTRA";"SOCIO- DIRETOR";"05/05/2014"
"314706";"22263081000155";"HOSPITAL CESAR LEITE";"HOSPITAL CESAR LEITE";"Filantropia";"PRACA DR CESAR LEITE";"383";"";"CENTRO";"Manhuacu";"MG";"36900000";"33";"33311700";"33313470";"plancelhcl@gmail.com";"LEANDRO SATLER CAMPOS";"DIRETOR DO PLANCEL";"22/12/1998"
"420930";"77893469000121";"HOSPITAL DE CARIDADE SAO VICENTE DE PAULO";"HOSPITAL DE CARIDADE SAO VICENTE DE PAULO";"Filantropia";"RUA MARECHAL FLORIANO PEIXOTO";"1059";"";"CENTRO";"Guarapuava";"PR";"85010270";"42";"36217800";"";"direcao@hospitalsaovicente.org.br";"HUBERTO JOSE LIMBERGER";"PROVEDOR";"25/10/2017"
"341941";"90619818000180";"HOSPITAL DE PRONTOCLINICA LTDA.";"HOSPITAL DE PRONTOCLINICA LTDA.";"Medicina de Grupo";"RUA ARTHUR LEITE";"37";"";"CENTRO";"Passo Fundo";"RS";"99020220";"54";"33135100";"543135492";"planodesaude@prontoclinicas.com.br";"JULMAR INACIO BIANCINI";"RESPONSAVEL TECNICO";"22/12/1998"
"392391";"81564346000114";"HOSPITAL MARECHAL CANDIDO RONDON S/A";"CONVENIO SEMPRE VIDA";"Medicina de Grupo";"RUA CABRAL";"985";"";"CENTRO";"Marechal Candido Rondon";"PR";"85960000";"45";"32847229";"32847127";"lisete.voigt@semprevida.com.br";"CARLOS AUGUSTO FERREIRA";"REPRESENTANTE";"29/12/1998"
"421626";"16676520000159";"HOSPITAL MATER DEI SA ";"";"Autogestao";"Rua Mato Grosso";"1100";"S/N";"Santo Agostinho";"Belo Horizonte";"MG";"30190088";"31";"33399199";"";"materdeisaude@materdei.com.br";"HENRIQUE MORAES SALVADOR SILVA";"Diretor Presidente";"18/02/2019"
"363189";"03044492000105";"HOSPITAL S.P. LTDA.";"PRONTOCLINICA";"Medicina de Grupo";"RUA BENTO GONCALVES ";"578";"CONJ. 910";"CENTRO";"Passo Fundo";"RS";"99010010";"54";"33132299";"33132299";"seta.hospitalsp@gmail.com";"JULMAR INACIO BIANCINI";"SOCIO DIRETOR";"22/12/1998"
"357511";"00361325000108";"HUMANA ASSISTENCIA MEDICA LTDA";"HUMANA SAUDE";"Medicina de Grupo";"AV. FREI SERAFIM";"2155";"";"CENTRO";"Teresina";"PI";"64000020";"86";"32232233";"32237440";"humana@humanasaude.com.br";"FABIO MINAMISAWA HIROTA";"REPRESENTANTE";"29/12/1998"
"348180";"95642179000197";"HUMANA PARANA S.A";"HUMANA SAUDE";"Medicina de Grupo";"PRACA SETE DE SETEMBRO";"210";"";"ZONA 05";"Maringa";"PR";"87015290";"44";"30282000";"";"fabio.hirota@athenasaude.com.br";"CARLOS AUGUSTO FERREIRA";"REPRESENTANTE";"22/12/1998"
"423122";"20973213000107";"H2U ADMINISTRADORA DE BENEFICIOS LTDA.";"H2U ADMINISTRADORA";"Administradora de Beneficios";"RUA MADRE MARIA BASILIA";"592.0";"";"CENTRO";"Boituva";"SP";"13300003";"11";"947339391";"";"alex@searoute.com.br";"ALEX SANDRO RONCALLE CONSONI FERREIRA";"ADMINISTRADOR";"04/01/2022"
"417050";"09298037000112";"IBBCA 2008 GESTAO EM SAUDE LTDA";"IBBCA GESTAO";"Administradora de Beneficios";"AV. JOSE SILVA DE AZEVEDO NETO";"200";"EVOLUTION 3 BL. 2 GRUPOS 101, 103 E 108";"BARRA DA TIJUCA";"Rio de Janeiro";"RJ";"22775056";"21";"39745551";"39745550";"fbispo@ibbca.com.br";"MONICA BASUS BISPO";"REPRESENTANTE";"31/07/2009"
"414921";"01176747000168";"IDEAL ODONTO ASSISTENCIA ODONTOLOGICA LTDA.";"";"Odontologia de Grupo";"AV. DAS NACOES UNIDAS";"18.801";"";"SANTO AMARO";"Sao Paulo";"SP";"04795100";"11";"55183881";"";"josepaulo@me.com";"JOSE PAULO PEREIRA SILVA";"SOCIO ADMINISTRADOR";"17/08/2004"
"420751";"26032244000140";"IDEAL SAUDE ASSISTENCIA MEDICA AMBULATORIAL LTDA";"IDEAL SAUDE";"Medicina de Grupo";"QS 03";"LOTE 03/09";"LJ 16 E 17, TERREO, ED. PATIO CAPITAL";"TAGUATINGA";"Brasilia";"DF";"71953000";"61";"32421250";"";"diretoria@idealsaudedf.com.br";"PATRICIA APARECIDA DE CARVALHO";"SOCIA ADMINISTRADORA";"18/01/2017"
"414557";"16482945000127";"IDENTAL ASSISTENCIA ODONTOLOGICA LTDA - ME";"IDENTAL";"Odontologia de Grupo";"RUA SAO PEDRO";"88";"SALA 201/EDIF SAFIRA";"RIO VERMELHO";"Salvador";"BA";"41920260";"71";"40039292";"34832717";"contabilidade@atemde.com.br";"ANTONIO CLEITON VIEIRA GURGEL";"DIR. ADMINISTRATIVO/FINANCEIRO";"08/04/2003"
"420310";"24622429000189";"IDENTS PLANOS ODONTOLOGICOS LTDA.";"IDENTS PLANOS ODONTOLOGICOS";"Odontologia de Grupo";"RUA IZONZO";"161";"1o ANDAR";"SACOMA";"Sao Paulo";"SP";"04249000";"11";"31477222";"";"LEANDRO.G.VELASCO@GMAIL.COM";"LEANDRO GONCALVES VELASCO";"ADMINISTRADOR";"01/12/2016"
"421812";"30095515000183";"IMPETU ADMINISTRADORA DE BENEFICIOS EIRELI";"";"Administradora de Beneficios";"AVENIDA REPUBLICA ARGENTINA";"1336";"CJ 1216 - ANDAR 12 - COND. INSPIRA BUSIN";"VILA IZABEL";"Curitiba";"PR";"80620010";"11";"48902259";"";"comercial@impetu.com.br";"AIRTON PEREIRA SANTOS";"ADMINISTRADOR";"23/08/2019"
"415332";"07260668000117";"INACIO E SPANGHERO LTDA";"SORRISO ASSISTENCIA ODONTOLOGICA";"Odontologia de Grupo";"RUA PRUDENTE DE MORAES";"1054";"";"CENTRO";"Ibitinga";"SP";"14940000";"16";"33424177";"33411420";"assistenciasorriso@gmail.com";"RODRIGO SPANGHERO GARCIA";"REPRESENTANTE LEGAL";"24/10/2005"
"418277";"13412400000156";"INDEPENDENCIA ADMINISTRADORA DE BENEFICIOS LTDA";"INDEPENDENCIA ADMINISTRADORA DE BENEFICIOS LTDA";"Administradora de Beneficios";"RUA DOUTOR CARVALHO DE MENDONCA";"238";"CONJUNTO 66";"VILA BELMIRO";"Santos";"SP";"11070101";"13";"33275089";"33275089";"INDEPENDENCIA@ADMINDEPENDENCIA.COM.BR";"JOAO BOLZAN NETO";"REPRESENTANTE LEGAL";"10/11/2011"
"329282";"00322818000120";"INDUSTRIAS NUCLEARES DO BRASIL S/A - INB";"INDUSTRIAS NUCLEARES DO BRASIL S/A - INB";"Autogestao";"AVENIDA REPUBLICA DO CHILE";"230";"SALAS 2401 A 2501";"CENTRO";"Rio de Janeiro";"RJ";"20031919";"24";"33578835";"33578830";"codep-planomedico@inb.gov.br";"ANDRE LUIZ LEITE";"GERENTE DE RECURSOS HUMANOS";"28/12/1998"
"420301";"25291830000146";"INOVA ADMINISTRADORA DE BENEFICIOS LTDA ME";"HUBCARE ADMNISTRADORA DE BENEFICIOS";"Administradora de Beneficios";"AVENIDA RIO BRANCO";"404";"SALA 602, BLOCO II";"CENTRO";"Florianopolis";"SC";"88015200";"";"";"";"ricardo.deeke@hubcare.adm.br";"RICARDO TIAGO DEEKE";"SoCIO ADMINISTRADOR";"01/12/2016"
"419427";"92827666000136";"INSTITUICAO BENEFICENTE CEL MASSOT - IBCM";"IBCM";"Autogestao";"RUA BARaO DO TRIUNFO";"175";"";"MENINO DEUS";"Porto Alegre";"RS";"90130101";"51";"32305555";"32305569";"planejamento_ans@ibcm.org.br";"ALCEU BOSI";"DIRETOR VICE-PRESIDENTE";"14/07/2014"
"419010";"03518900000113";"INSTITUTO CURITIBA DE SAUDE";"INSTITUTO CURITIBA DE SAUDE - ICS";"Autogestao";"AVENIDA MARECHAL FLORIANO PEIXOTO";"1895";"";"REBOUcAS";"Curitiba";"PR";"80230110";"41";"33306049";"33306090";"ics@ics.curitiba.pr.gov.br";"TIAGO WATERKEMPER";"DIRETOR PRESIDENTE";"06/09/2013"
"414981";"07521370000113";"INSTITUTO DE ODONTOLOGIA DO MARANHAO LTDA.";"IOMA";"Odontologia de Grupo";"RUA GENESIO REGO";"211";"";"MONTE CASTELO";"Sao Luis";"MA";"65030650";"98";"32312101";"32310044";"ioma@elo.com.br";"WELLINGTON JOSE ALVES NUNES";"DIR TEC SAUDE E ADMINISTRATIVO";"29/10/2004"
"389358";"00856424000152";"INSTITUTO DE PREVIDENCIA E ASSISTENCIA ODONTOLOGICA LTDA";"INPAO";"Odontologia de Grupo";"AV. VEREADOR JOSE DINIZ";"3.300";"CJ. 1801";"CAMPO BELO";"Sao Paulo";"SP";"04604006";"01";"150944040";"150420302";"representanteans@inpao.com.br";"CLAUDIO LUIZ MARTINS ABDOUD";"DIRETOR ADM. E FINANCEIRO";"16/12/1998"
"415260";"05597049000197";"INSTITUTO DE SAUDE ODONTOLOGICA - ISODONT LTDA";"ISODONT";"Odontologia de Grupo";"AVENIDA ERNANI DO AMARAL PEIXOTO";"36";"COMPLEMENTO 1301";"CENTRO";"Niteroi";"RJ";"24020074";"21";"22200175";"";"isodont@isodont.com.br";"RICARDO MAURICIO DUTRA";"SOCIO ADMINISTRADOR";"03/10/2005"
"423173";"44477823000188";"INTEGRA ASSISTENCIA MEDICA LTDA";"INTEGRA SAUDE";"Medicina de Grupo";"Avenida Tancredo Neves";"1189";"Edificio Guimaraes Trade, Sala 1603";"Caminho das Arvores";"Salvador";"BA";"41820020";"71";"991084561";"";"flavio.freitas83@gmail.com";"FLAVIO FREITAS DE OLIVEIRA";"Socio administrador";"25/02/2022"
"421839";"32692296000145";"INTEGRAL ADMINISTRADORA DE BENEFICIOS LTDA.";"INTEGRAL SAUDE";"Administradora de Beneficios";"SETOR SBN QD 02 BLOCO F SALA 413";"BLOCO F";"EDIFICIO VIA CAPITAL";"ASA NORTE";"Brasilia";"DF";"70040911";"61";"37022272";"";"gestao@administradoraintegral.com.br";"ROULIEN ROBSON DO ESPIRITO SANTO FERREIRA";"Socio Administrador";"21/06/2019"
"418340";"13523003000151";"INTEGRAL CONVENIO ODONTOLOGICO LTDA.";"INTEGRAL CONVENIO ODONTOLOGICO";"Odontologia de Grupo";"RUA CONSELHEIRO SARAIVA";"522";"";"VILA TIBERIO";"Ribeirao Preto";"SP";"14050410";"16";"21027877";"36107656";"administracao@integraldental.com.br";"RICARDO NEGRAO LUTTI";"SOCIO DIRETOR";"21/12/2011"
"359394";"60255171000193";"INTEGRAL SERVICOS ODONTOLOGICOS LTDA.";"INTEGRAL CONVENIO ODONTOLOGICO LTDA.";"Odontologia de Grupo";"RUA SANTOS DUMONT";"766";"";"VILA TIBERIO";"Ribeirao Preto";"SP";"14050060";"16";"21027877";"36107656";"administracao@integralconvenio.com.br";"ANTONIO LUIZ DE OLIVEIRA";"SOCIO GERENTE";"21/12/1998"
"417998";"11980614000101";"INTERBRASIL ADMINISTRADORA DE BENEFICIOS E SISTEMAS DE SAUDE S/A";"INTERBRASIL SAUDE";"Administradora de Beneficios";"AVENIDA BRIGADEIRO FARIA LIMA";"1811";"9o ANDAR, CONJ. 918";"JARDIM PAULISTANO";"Sao Paulo";"SP";"01452001";"85";"30382168";"";"ans@interbrasilsaude.com.br";"ANDREA OLIVEIRA DA COSTA ALMEIDA";"REPRESENTANTE";"20/04/2011"
"422134";"34608096000197";"INTERCLINICAS DO BRASIL ASSIST EM OPERADORA DE SAUDE S/A";"";"Medicina de Grupo";"AV MELCHERT ";"926";"3 ANDAR";"VILA MATILDE";"Sao Paulo";"SP";"03508000";"11";"39957301";"";"paulogiorgini@hotmail.com";"MURILO MENDES GIORGINI";"diretor financeiro";"11/02/2020"
"420841";"22694698000125";"INTERCLINICAS DO BRASIL ASSISTENCIA MEDICA LTDA";"";"Medicina de Grupo";"PRACA DA REPUBLICA";"272";"3o ANDAR";"REPUBLICA";"Sao Paulo";"SP";"01045000";"11";"39957301";"";"euro@terra.com.br";"PAULO GIORGINI";"SOCIO ADMINISTRADOR";"27/03/2017"
"312525";"01081419000188";"INTERDENTAL ODONTOLOGIA INTEGRADA LTDA.";"INTERDENTAL ODONTOLOGIA INTEGRADA LTDA.";"Odontologia de Grupo";"AV PIAUI";"57";"";"ESTADOS";"Joao Pessoa";"PB";"58030330";"83";"32443550";"32443550";"interdental@interdental.com.br";"ALBANO FERREIRA DIAS NETO";"REPRESENTANTE PERANTE ANS";"03/02/1999"
"312282";"62476676000103";"INTERMEDICI PIRACICABA ASSISTENCIA MEDICA LTDA";"INTERMEDICI PIRACICABA";"Medicina de Grupo";"RUA TORQUATO DA SILVA LEITAO";"605";"";"SAO DIMAS";"Piracicaba";"SP";"13416215";"19";"34373770";"34373770";"leandro.duraes@intermedici.com.br";"ALEXANDRE FRANCISCO MARGARIDO LOURENCO";"SOCIO-GERENTE";"22/12/1998"
"420913";"24297515000163";"INTERNACIONAL ADMINISTRADORA DE BENEFICIOS LTDA";"";"Administradora de Beneficios";"RUA DA ASSEMBLEIA";"10";"SALA 3520";"CENTRO ";"Rio de Janeiro";"RJ";"20011901";"21";"35531933";"";"j.roberto.jrs@bol.com.br";"JOSE ROBERTO DA SILVA";"ADMINISTRADOR";"31/08/2017"
"421375";"29958867000136";"INTERVIDA ADMINISTRADORA DE BENEFICIOS LTDA";"";"Administradora de Beneficios";"AVENIDA SAO JOAO";"313";"14o ANDAR, SALA 05";"REPUBLICA";"Sao Paulo";"SP";"01043000";"11";"39497264";"";"diretoria@intervidaadm.com.br";"CAROLINA MACIEL MORAIS";"SOCIO ADMINISTRADOR";"11/09/2018"
"319422";"51473692000126";"IRMANDADE DA SANTA CASA DE MISERICORDIA DE LIMEIRA";"FREI GALVAO SAUDE";"Filantropia";"AVENIDA ANTONIO OMETTO";"675";"";"VILA CLAUDIA";"Limeira";"SP";"13480470";"19";"34044300";"34044300";"paulo.financeiro@hospfreigalvao.com.br";"CARLOS ALBERTO SCHIMIDT";"REPRESENTANTE";"23/12/1998"
"333875";"23278898000160";"IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS";"SANTA CASA DE MISERICORDIA DE PASSOS";"Filantropia";"RUA SANTA CASA";"164";"";"CENTRO";"Passos";"MG";"37904020";"03";"535291300";"535291433";"planodesaude@scpassos.org.br";"VIVALDO SOARES NETO";"PROVEDOR";"22/12/1998"
"354562";"54370630000187";"IRMANDADE DA SANTA CASA DE MISERICORDIA DE PIRACICABA";"SANTA CASA SAUDE";"Filantropia";"AVENIDA INDEPENDENCIA";"953";"";"ALTO";"Piracicaba";"SP";"13419155";"19";"34012000";"34012001";"marilene.lafayete@santacasadepiracicaba.com.br";"MARILENE LAFAYETE DE LEMOS";"ADMINISTRADOR";"17/12/1998"
"347655";"56384183000140";"IRMANDADE DA SANTA CASA DE MISERICORDIA DE RIO CLARO";"";"Filantropia";"RUA 2";"297";"";"SAUDE";"Rio Claro";"SP";"13500010";"19";"35240915";"35240915";"plano@santacasaderioclaro.com.br";"DANUSIO ANTONIO DINIZ";"PROVEDOR";"29/12/1998"
"321320";"72127210000156";"IRMANDADE DA SANTA CASA DE MISERICORDIA E MATERNIDADE DONA ZILDA SALVAGNI";"IRM.DA STA.CASA DE MIS.E MAT. DONA ZILDA SALVAGNI";"Filantropia";"PRACA DR. JOSE FURIATTI";"153";"";"CENTRO";"Taquaritinga";"SP";"15900037";"16";"32539230";"1632539230";"operadora321320@santacasatq.com.br";"VALDEMAR ANTONIO PERIA";"PRESIDENTE EXECUTIVO";"23/12/1998"
"329355";"55189930000127";"IRMANDADE DE MISERICORDIA DE PORTO FERREIRA";"HOSPITAL DONA BALBINA";"Filantropia";"RUA DR. CARLINDO VALERIANI";"337";"";"CENTRO";"Porto Ferreira";"SP";"13660000";"19";"35895500";"35812605";"relacionamentos@hospitaldonabalbina.com.br";"GILSON FANTINATO";"PROVEDOR";"17/12/1998"
"333808";"52852100000140";"IRMANDADE DE MISERICORDIA DO HOSPITAL DA SANTA CASA DE MONTE ALTO";"SISTEMA VIDA DE SAUDE";"Filantropia";"RUA CARLOS KIELANDER";"396";"";"CENTRO";"Monte Alto";"SP";"15910000";"16";"32443244";"32421138";"contabil.stcasa@terra.com.br";"ROBERTO AFONSO COLATRELI";"PROVEDOR";"21/12/1998"
"345741";"49797293000179";"IRMANDADE SANTA CASA DE MISERICORDIA DE ITAPEVA";"SANTA CASA DE MISERICORDIA DE ITAPEVA";"Filantropia";"RUA SANTOS DUMONT";"433";"";"CENTRO";"Itapeva";"SP";"18400030";"15";"35219505";"35220789";"diretoria@santacasadeitapeva.org.br";"AUGUSTO RIOS CARNEIRO";"PROVEDOR";"15/01/1999"
"336831";"79115762000193";"IRMANDADE SANTA CASA DE MISERICORDIA DE MARINGA";"SANTA CASA SAUDE";"Filantropia";"R. SANTOS DUMONT";"555";"";"VILA OPERARIA";"Maringa";"PR";"87050100";"44";"30275609";"30275816";"contabilidade@santacasamaringa.com.br";"CARLOS RAFAEL ROSARIO CARREGOSA";"PRESIDENTE";"22/12/1998"
"366234";"00395988000135";"ITAIPU BINACIONAL";"ITAIPU BINACIONAL";"Autogestao";"AVENIDA PRESIDENTE TANCREDO NEVES";"6731";"ESCRITORIO CENTRAL";"CENTRAL HIDRELETRICA DE ITAIPU";"Foz do Iguacu";"PR";"85866900";"45";"35205747";"35205874";"planodesaude@itaipu.gov.br";"SIDNEY DOS SANTOS FRANCO";"REPRESENTANTE ";"21/12/1998"
"000884";"04463083000106";"ITAUSEG SAUDE S.A.";"ITAUSEG SAUDE";"Seguradora Especializada em Saude";"PRACA ALFREDO EGYDIO DE SOUZA ARANHA";"100";"5o ANDAR - PARTE";"PARQUE JABAQUARA";"Sao Paulo";"SP";"04344902";"11";"25873405";"";"itausegsaude@itau-unibanco.com.br";"EDUARDO NOGUEIRA DOMEQUE";"REPRESENTANTE LEGAL";"27/07/2001"
"422452";"01433349000180";"JARIMED ASSISTENCIA MEDICA LTDA.";"";"Medicina de Grupo";"AVENIDA JOSE MANARA ";"450";"";"FIM DO CAMPO";"Jarinu";"SP";"13240000";"11";"23981102";"";"comercial@hnj.com.br";"JOSOE AUGUSTO GOMES MARQUES PEREIRA";"SOCIO ADMINISTRADOR";"23/11/2020"
"418536";"14095581000105";"J.E. ODONTOQUALITY S/S LTDA";"AMIZI PLANOS E CONVENIOS DE SAUDE";"Odontologia de Grupo";"RUA FELIPE SCHMIDT";"249";"SALA 1008";"CENTRO";"Florianopolis";"SC";"88010902";"48";"32233900";"";"";"ILTON JOSE MAFRA";"SoCIO ADMINISTRADOR";"24/05/2012"
"423211";"44301933000194";"J&L ADMINISTRADORA DE BENEFICIOS E SOL EM SAUDE LTDA";"";"Administradora de Beneficios";"AV ANTONIO CARLOS MAGALHAES";"3244";"ED THOME DE SOUZA, SALA 614";"CAMINHO DAS ARVORES";"Salvador";"BA";"41820000";"75";"36126000";"";"jussilva1805@gmail.com";"JULIANA SANTANA SILVA";"SOCIA ADMINISTRADORA";"11/05/2022"
"422657";"40208487000117";"JLC ADMINISTRADORA DE BENEFICIOS LTDA";"";"Administradora de Beneficios";"AVENIDA NILO PECANHA";"50";"GRP 2412";"CENTRO";"Rio de Janeiro";"RJ";"20020906";"21";"24911647";"";"j.luiz@jlcarvalho.com.br";"JOSE LUIZ DE CARVALHO JUNIOR";"SOCIO ADMINISTRADOR/REPRE";"24/02/2021"
"418722";"14675662000176";"JTC ODONTOLOGIA LTDA.";"";"Odontologia de Grupo";"AVENIDA DA SAUDADE";"120";"";"PADRE BENTO";"Itu";"SP";"13313000";"11";"40231361";"";"CRISCAS@JTCODONTOLOGIA.COM.BR";"JOSE TADEU DE CASTRO";"SOCIO ADMINISTRADOR";"10/12/2012"
"418161";"13153123000104";"JURAL ADMINISTRADORA DE BENEFICIOS LTDA";"JURAL ADMINISTRADORA";"Administradora de Beneficios";"AV RIO BRANCO";"1132";"6o ANDAR - SALA 63";"ALTO CAFEZAL";"Marilia";"SP";"17502000";"14";"34137666";"34137666";"JURACI@JURALCORRETORA.COM.BR";"JURACI ALVES";"SOCIA PRESIDENTE";"15/08/2011"
"422614";"39880746000172";"KIPP SAUDE LTDA.";"";"Medicina de Grupo";"Rua Franz Schubert";"33";"1o andar";"Jardim Paulistano";"Sao Paulo";"SP";"01454020";"11";"21324004";"";"relacionamento-ans@kippsaude.com.br";"ANDRE DO AMARAL COUTINHO";"Diretor Geral";"09/02/2021"
"422029";"34539000000186";"KLINI PLANOS DE SAUDE LTDA";"KLINI";"Medicina de Grupo";"AV. DAS AMERICAS";"3.200";"204 a 209";"BARRA DA TIJUCA";"Rio de Janeiro";"RJ";"22640102";"21";"39529150";"";"diretoria@klinisaude.com.br";"ALBA REGINA RIBEIRO DE SOUZA";"PRESIDENTE";"18/12/2019"
"419095";"17827384000113";"LANCERS ADMINISTRADORA DE BENEFICIOS DE SAUDE LTDA.";"";"Administradora de Beneficios";"RUA JULIETA MACEDO PEREIRA";"203";"PISO 1";"RIBEIRANIA";"Ribeirao Preto";"SP";"14096420";"16";"32342508";"";"viviane@lancers.com.br";"VIVIANE BITTENCOURT DE ARAUJO";"DIRETORA ADMINISTRATIVA";"03/10/2013"
"364592";"02127779000136";"LEADER ASSISTENCIA MEDICA E HOSPITALAR LTDA.";"NEW SAUDE LEADER";"Medicina de Grupo";"RUA CLOVIS SOARES ";"200";"TORRE A - SALA 212 - CONDOMINIO ATIBAIA ";"ALVINOPOLIS";"Atibaia";"SP";"12942560";"11";"44132003";"44132003";"administracao@newsaudeleader.com";"TATIANA LIGIA TREMANTI";"ADMINISTRADORA";"04/02/1999"
"422339";"36503186000149";"LEVE SAUDE OPERADORA DE PLANOS DE SAUDE S.A";"LEVE SAUDE";"Medicina de Grupo";"RUA ENGENHEIRO ENALDO CRAVO PEIXOTO";"215";"LOJA B";"TIJUCA";"Rio de Janeiro";"RJ";"20540106";"21";"39524800";"";"faleconosco@levesaude.com.br";"ULISSES DA SILVA";"REPRESENTANTE";"27/07/2020"
"418706";"15648898000186";"LEXUS ADMINISTRADORA DE BENEFICIOS LTDA";"";"Administradora de Beneficios";"RUA GERMANIA";"830";"";"BONFIM";"Campinas";"SP";"13070770";"19";"81468998";"81468998";"GUSTAVO@COOPUS.COM.BR";"SAMANTA POLLI ANTONIO";"SOCIA";"10/12/2012"
"412490";"05054671000159";"LIDER COMERCIO E INDUSTRIA LTDA.";"PROGRAMA DE ASSISTENCIA MEDICA LIDER";"Autogestao";"RUA PARIQUIS";"1056";"";"JURUNAS";"Belem";"PA";"66033590";"91";"40081000";"40081329";"NEUZA@LIDERNET.COM.BR";"NEUZA LOBATO RODRIGUES VIEIRA";"DIRETOR";"23/10/2000"
"421863";"32266344000133";"LIFE BENEFITS ADMINISTRACAO E CONSULTORIA EM SAUDE LTDA";"LIFE BENEFITS ";"Administradora de Beneficios";"Rua Matias Aires";"404";"S/N";"Consolacao";"Sao Paulo";"SP";"01309020";"11";"45230001";"";"lifebenefits2019@outlook.com";"FABIA REIS DE TOLEDO PRADO";"SOCIA ADMINISTRADORA";"17/10/2019"
"418595";"14468083000152";"LIFE CLASS ADMINISTRADORA DE BENEFICIOS LTDA.";"LIFE CLASS";"Administradora de Beneficios";"RUA BARAO DE ITAPETININGA";"140";"7o ANDAR - CONJ. 72 E 74 - SALA 02";"CENTRO";"Sao Paulo";"SP";"01042000";"11";"40638000";"40638000";"ORLANDO@TALENTOSEGUROS.COM.BR";"PATRICIO SANTIAGO MATURANA FARIAS";"SOCIO ADMINISTRADOR";"08/10/2012"
"414492";"04558034000157";"LIFE EMPRESARIAL SAUDE LTDA.";"LIFE EMPRESARIAL SAUDE";"Medicina de Grupo";"ALAMEDA DOS GUARAMOMIS";"1176";"TERREO, 1o, 2o E 3o ANDARES";"PLANALTO PAULISTA";"Sao Paulo";"SP";"04076012";"11";"35253600";"32843267";"lifeempresarial@lifeempresarial.com.br";"EUNICE HARUE HIGUCHI";"DIRETORA";"15/01/2003"
"421987";"33665718000156";"LIFE SAUDE ASSISTENCIA MEDICA LTDA";"LIFE SAUDE ";"Medicina de Grupo";"SGCV Lote 15";"Bloco C Salas 307 e";"Ed. Jade Office ";"Zona Industrial (Guara)";"Brasilia";"DF";"71215650";"61";"33661192";"";"lifesaude0@gmail.com";"BRUNA GUIMARAES BRAGA";"Socia-administradora";"03/12/2019"
"422851";"36765005000152";"LIODONTO PLANOS DE ASSISTENCIA E SERVICOS ODONTOLOGICOS EIRELI";"";"Odontologia de Grupo";"AV RIO JUTAI";"838";"ANDAR 1";"NOSSA SENHORA DAS GRACAS";"Manaus";"AM";"69053020";"92";"982390017";"";"diretoria@liodontobrasil.com.br";"LIAN ROGERIO DE FREITAS MASCARENHAS";"ADMINISTRADOR";"14/06/2021"
"379280";"00846662000187";"LIV LINHAS INTELIGENTES DE ATENCAO A VIDA S/A";"LIV SAUDE";"Medicina de Grupo";"AVENIDA PAULISTA";"1079";"7o ANDAR";"BELA VISTA";"Sao Paulo";"SP";"01311200";"";"";"";"ans@livsaude.com.br";"LEONARDO ROSARIO DE ALCANTARA";"ADMINISTRADOR";"06/01/1999"
"421685";"30927464000109";"LIVEN PRESTADORA DE SERVICOS LTDA";"";"Administradora de Beneficios";"Rua Duque de Caxias ";"302";"601.0";"Centro";"Barra Mansa";"RJ";"27345010";"24";"999928674";"";"livenpds@gmail.com";"TIAGO COMPASSO DE OLIVEIRA LIMA";"Administrador";"30/04/2019"
"422479";"39149389000177";"LIVRI OPERADORA DE PLANO DE SAUDE LTDA";"LIVRI SAUDE";"Medicina de Grupo";"Avenida Brigadeiro Luis Antonio";"487";"4 andar, Sala 41";"Bela Vista ";"Sao Paulo";"SP";"01132000";"11";"947204308";"";"livrisaude@gmail.com";"IRENE LUCIA DOPIERALSKI";"Presidente ";"30/12/2020"
